Manuscript ID,Manuscript Type,Manuscript Type,Submission Date,Submission Question,Submission Question Response
[redacted],Research,Research,30/05/2023 4:33,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 7:17,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 7:17,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 7:55,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 7:55,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 8:27,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 8:27,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 10:04,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 10:04,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 11:52,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 11:52,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 12:53,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 12:53,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 14:17,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 14:17,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 15:02,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 15:02,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 15:07,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 15:07,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 16:19,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 16:19,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 17:42,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 17:42,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/05/2023 19:33,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/05/2023 19:33,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,31/05/2023 4:31,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,31/05/2023 4:31,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,31/05/2023 5:18,"Does your paper present new data, or use data/models published elsewhere?",Yes
